TREAT,AGE,EDUC,BLACK,MARR,NODEGREE,RE74,RE75,U74,U75,EARNINGS
0,32,13,0,1,0,15674.1,30435.5,0,0,22018.1
0,37,16,0,0,0,15674.1,26854.8,0,0,29259
0,54,12,0,1,0,15674.1,25064.5,0,0,0
0,54,12,0,1,0,15674.1,25064.5,0,0,0
0,26,16,0,1,0,15674.1,23274.2,0,0,29554.5
0,27,14,0,0,0,15674.1,23274.2,0,0,27337.9
0,22,12,0,1,0,15674.1,22916.1,0,0,31771.1
0,23,16,0,0,0,15674.1,21483.9,0,0,26599.1
0,28,16,0,1,0,15674.1,19693.5,0,0,28815.7
0,41,12,0,1,0,15674.1,19693.5,0,0,32510
0,20,14,0,0,0,15674.1,17008.1,0,0,26599.1
0,26,17,0,1,0,15674.1,16829,0,0,19210.4
0,28,14,0,1,0,15674.1,16757.4,0,0,16255
0,26,12,0,1,0,15674.1,16471,0,0,35022.1
0,21,13,0,1,0,15674.1,15933.9,0,0,25121.4
0,25,16,0,1,0,15674.1,15217.7,0,0,19062.7
0,43,12,0,1,0,15674.1,14680.6,0,0,13831.5
0,24,12,0,1,0,15674.1,14680.6,0,0,17732.7
0,27,16,0,1,0,15674.1,14322.6,0,0,22165.9
0,40,12,0,1,0,15674.1,14322.6,0,0,16255
0,40,12,0,1,0,15674.1,14322.6,0,0,16255
0,32,12,0,1,0,15674.1,14322.6,0,0,13299.5
0,25,14,0,1,0,15674.1,14322.6,0,0,20702.9
0,29,17,0,1,0,15674.1,14143.5,0,0,25860.2
0,28,15,0,1,0,15674.1,13785.5,0,0,15959.4
0,33,14,0,1,0,15674.1,13427.4,0,0,13890.6
0,26,12,0,1,0,15674.1,13427.4,0,0,0
0,49,16,0,1,0,15674.1,12890.3,0,0,17732.7
0,27,12,0,1,0,15674.1,12532.3,0,0,19210.4
0,22,12,0,0,0,15674.1,11637.1,0,0,20688.2
0,22,12,0,0,0,15674.1,10741.9,0,0,28963.4
0,37,12,0,1,0,15674.1,8951.61,0,0,28076.8
0,37,12,0,1,0,15674.1,8951.61,0,0,28076.8
0,21,13,0,0,0,15674.1,4946.66,0,0,1733.37
0,46,12,0,1,0,15674.1,734.032,0,0,20688.2
0,27,17,0,0,0,15674.1,0,0,1,41376.3
0,24,16,0,0,0,15587.9,19505.6,0,0,19210.4
0,25,12,0,1,0,15478.2,17724.2,0,0,31327.8
0,53,17,0,1,0,15478.2,16399.4,0,0,15663.9
0,29,12,0,0,0,15478.2,14370.9,0,0,12615.4
0,22,12,0,1,0,15478.2,8951.61,0,0,14186.2
0,22,12,0,1,0,15282.3,19693.5,0,0,21870.4
0,25,12,0,1,0,15282.3,16112.9,0,0,25121.4
0,28,13,0,1,0,15282.3,14322.6,0,0,14038.4
0,50,12,0,1,0,15282.3,14322.6,0,0,13151.8
0,50,12,0,1,0,15282.3,14322.6,0,0,13151.8
0,24,13,0,1,0,15282.3,14322.6,0,0,32510
0,28,15,0,1,0,15082.4,18619.4,0,0,13986.7
0,26,12,0,1,0,14890.4,10741.9,0,0,0
0,24,12,0,1,0,14890.4,719.71,0,0,27963
0,20,12,0,1,0,14694.5,26854.8,0,0,31032.3
0,23,16,0,1,0,14694.5,23274.2,0,0,25121.4
0,22,16,0,1,0,14694.5,19693.5,0,0,2955.45
0,23,16,0,1,0,14694.5,19693.5,0,0,29554.5
0,27,12,0,1,0,14694.5,16829,0,0,37829.8
0,22,12,0,1,0,14694.5,16829,0,0,21870.4
0,24,16,0,1,0,14694.5,16471,0,0,27337.9
0,20,12,0,1,0,14694.5,16112.9,0,0,26599.1
0,22,13,0,1,0,14694.5,16112.9,0,0,0
0,28,12,0,1,0,14694.5,15933.9,0,0,0
0,21,12,0,1,0,14694.5,15217.7,0,0,23643.6
0,27,12,0,1,0,14694.5,14322.6,0,0,19210.4
0,23,13,0,1,0,14694.5,14322.6,0,0,20688.2
0,26,16,0,1,0,14694.5,11637.1,0,0,20688.2
0,37,13,0,1,0,14694.5,8951.61,0,0,17732.7
0,41,12,0,1,0,14684.7,23274.2,0,0,26599.1
0,51,12,0,1,0,14533.8,19246,0,0,17732.7
0,23,12,0,1,0,14498.6,19335.5,0,0,19210.4
0,44,12,0,1,0,14498.6,14424.6,0,0,14579.3
0,34,12,0,1,0,14498.6,14322.6,0,0,10048.5
0,24,12,0,1,0,14373.2,19693.5,0,0,7388.63
0,23,12,0,1,0,14106.7,23453.2,0,0,0
0,21,12,0,0,0,14106.7,17903.2,0,0,22165.9
0,33,14,0,1,0,14106.7,14322.6,0,0,17732.7
0,23,16,0,0,0,14106.7,6266.13,0,0,2955.45
0,24,16,0,1,0,14067.5,24706.5,0,0,37829.8
0,23,12,0,1,0,14063.6,11100,0,0,14777.3
0,27,12,0,1,0,13910.8,14859.7,0,0,15072.8
0,24,12,0,0,0,13910.8,13427.4,0,0,19210.4
0,22,12,0,1,0,13910.8,8611.45,0,0,16218
0,29,12,0,1,0,13910.8,7161.29,0,0,19210.4
0,20,12,0,1,0,13903,14322.6,0,0,19653.8
0,21,14,0,1,0,13832.4,8777.95,0,0,591.091
0,26,17,0,1,0,13714.9,29540.3,0,0,29554.5
0,23,16,0,0,0,13714.9,25601.6,0,0,31623.3
0,45,17,0,1,0,13714.9,23095.2,0,0,6649.77
0,45,14,0,1,0,13714.9,19102.7,0,0,30145.6
0,45,14,0,1,0,13714.9,19102.7,0,0,30145.6
0,33,12,0,1,0,13714.9,18082.3,0,0,26081.9
0,24,12,0,1,0,13714.9,16112.9,0,0,16255
0,23,12,0,1,0,13714.9,15754.8,0,0,24205.2
0,27,14,0,1,0,13714.9,15217.7,0,0,13447.3
0,35,12,0,0,0,13714.9,15038.7,0,0,26599.1
0,23,12,0,0,0,13714.9,14322.6,0,0,22165.9
0,28,12,0,1,0,13714.9,13606.5,0,0,19210.4
0,24,12,0,1,0,13714.9,13427.4,0,0,17732.7
0,28,17,0,1,0,13714.9,13427.4,0,0,6827.1
0,30,12,0,1,0,13714.9,12532.3,0,0,2563.86
0,31,12,0,1,0,13714.9,12532.3,0,0,14777.3
0,23,12,0,0,0,13714.9,10741.9,0,0,15959.4
0,25,16,0,0,0,13714.9,6042.34,0,0,0
0,21,12,0,1,0,13714.9,3222.58,0,0,14038.4
0,26,12,0,1,0,13714.9,716.129,0,0,22904.8
0,47,12,0,1,0,13714.9,0,0,1,12560.7
0,42,13,0,1,0,13701.2,0,0,1,33987.7
0,27,12,0,1,0,13597.3,15833.6,0,0,13246.3
0,24,12,0,1,0,13493.5,16471,0,0,21035.4
0,30,14,0,1,0,13323,14322.6,0,0,14777.3
0,28,12,0,1,0,13323,12532.3,0,0,10935.2
0,23,14,0,0,0,13323,12174.2,0,0,14777.3
0,29,16,0,1,0,13323,5370.97,0,0,17732.7
0,25,12,0,1,0,13291.7,14202.6,0,0,14777.3
0,20,12,0,1,0,13244.6,8772.58,0,0,17289.4
0,29,17,0,1,0,13127.1,19693.5,0,0,0
0,19,12,0,1,0,13127.1,12532.3,0,0,24382.5
0,26,12,0,1,0,13127.1,12174.2,0,0,12687.8
0,27,17,0,1,0,13127.1,10741.9,0,0,29554.5
0,22,12,0,1,0,13127.1,8951.61,0,0,13595.1
0,24,12,0,1,0,13029.1,13964.5,0,0,41571.4
0,25,17,0,1,0,12935.1,22379,0,0,36943.2
0,26,12,0,1,0,12931.2,11100,0,0,22165.9
0,20,12,0,1,0,12931.2,2363.23,0,0,14777.3
0,28,12,0,1,0,12813.6,7161.29,0,0,16255
0,26,17,0,1,0,12735.2,25064.5,0,0,26599.1
0,19,13,0,1,0,12735.2,19693.5,0,0,28815.7
0,54,12,0,1,0,12735.2,17894.3,0,0,19343.4
0,31,14,0,1,0,12735.2,17724.2,0,0,29850.1
0,31,14,0,1,0,12735.2,17724.2,0,0,29850.1
0,22,12,0,0,0,12735.2,16112.9,0,0,21131.5
0,26,12,0,1,0,12735.2,14322.6,0,0,14925
0,23,17,0,0,0,12735.2,14322.6,0,0,28076.8
0,22,13,0,0,0,12735.2,12532.3,0,0,17732.7
0,28,16,0,1,0,12572.6,21483.9,0,0,23495.9
0,22,12,0,1,0,12539.3,12532.3,0,0,14369.4
0,49,16,0,1,0,12504,12353.2,0,0,12560.7
0,27,14,0,1,0,12419.8,16829,0,0,25179
0,25,16,0,1,0,12343.4,13606.5,0,0,21427
0,23,14,0,1,0,12343.4,12532.3,0,0,14186.2
0,46,12,0,1,0,12343.4,11637.1,0,0,11230.7
0,27,12,0,1,0,12147.5,23274.2,0,0,26599.1
0,33,12,0,1,0,12147.5,16112.9,0,0,24382.5
0,27,12,0,1,0,12147.5,14322.6,0,0,20142.9
0,36,12,0,1,0,12147.5,13964.5,0,0,13299.5
0,22,12,0,1,0,12051.5,16025.2,0,0,13151.8
0,25,14,0,1,0,11973.1,14322.6,0,0,14777.3
0,31,16,0,1,0,11785,9846.77,0,0,5390.75
0,45,12,0,1,0,11771.3,11270.1,0,0,16822.4
0,38,14,0,0,0,11755.6,21483.9,0,0,7388.63
0,38,14,0,1,0,11755.6,19693.5,0,0,0
0,19,12,0,0,0,11755.6,19335.5,0,0,16255
0,24,16,0,1,0,11755.6,16112.9,0,0,31032.3
0,28,16,0,1,0,11755.6,15217.7,0,0,20688.2
0,22,12,0,1,0,11755.6,14465.8,0,0,18102.2
0,26,12,0,1,0,11755.6,14322.6,0,0,17732.7
0,26,12,0,1,0,11755.6,14322.6,0,0,20688.2
0,23,12,0,1,0,11755.6,13785.5,0,0,14186.2
0,30,12,0,1,0,11755.6,13635.1,0,0,26599.1
0,23,13,0,1,0,11755.6,13427.4,0,0,16255
0,25,17,0,1,0,11755.6,12621.8,0,0,28963.4
0,28,12,0,1,0,11755.6,12532.3,0,0,0
0,28,12,0,1,0,11755.6,12532.3,0,0,0
0,23,14,0,1,0,11755.6,11637.1,0,0,25121.4
0,21,12,0,0,0,11755.6,11637.1,0,0,10048.5
0,24,12,0,1,0,11755.6,11074.9,0,0,13742.9
0,21,12,0,1,0,11755.6,10741.9,0,0,6649.77
0,21,12,0,1,0,11755.6,10204.8,0,0,12560.7
0,53,12,0,1,0,11755.6,9893.32,0,0,5172.04
0,28,16,0,0,0,11755.6,6445.16,0,0,0
0,43,12,0,1,0,11755.6,0,0,1,295.545
0,23,12,0,1,0,11755.6,0,0,1,17732.7
0,49,12,0,0,0,11755.6,0,0,1,0
0,34,12,0,1,0,11755.6,0,0,1,11821.8
0,38,16,0,1,0,11559.7,7877.42,0,0,17732.7
0,44,12,0,1,0,11559.7,7340.32,0,0,27781.3
0,37,12,0,1,0,11430.4,11372.1,0,0,8866.36
0,27,12,0,1,0,11363.7,12532.3,0,0,4137.63
0,21,12,0,0,0,11363.7,9667.74,0,0,13299.5
0,22,12,0,1,0,11363.7,4654.84,0,0,13299.5
0,29,12,0,1,0,11259.9,9041.13,0,0,26599.1
0,19,12,0,1,0,11201.1,14143.5,0,0,24338.2
0,41,12,0,1,0,11167.8,10741.9,0,0,12412.9
0,46,12,0,1,0,11167.8,7161.29,0,0,17732.7
0,23,16,0,0,0,10971.9,18798.4,0,0,20924.6
0,23,12,0,1,0,10971.9,10204.8,0,0,31032.3
0,24,12,0,0,0,10873.9,15754.8,0,0,20132.5
0,26,17,0,1,0,10776,29182.3,0,0,35465.4
0,25,13,0,1,0,10776,16739.5,0,0,18966.6
0,18,12,0,0,0,10776,14322.6,0,0,21427
0,28,14,0,1,0,10776,13427.4,0,0,0
0,29,12,0,1,0,10776,12532.3,0,0,25860.2
0,34,12,0,1,0,10776,11637.1,0,0,14186.2
0,32,17,0,0,0,10776,7161.29,0,0,0
0,23,12,0,1,0,10776,7161.29,0,0,16993.9
0,23,12,0,1,0,10776,5370.97,0,0,11821.8
0,21,12,0,1,0,10580,8056.45,0,0,12117.4
0,34,17,0,0,0,10580,7161.29,0,0,5910.91
0,23,16,0,1,0,10384.1,26854.8,0,0,11821.8
0,25,17,0,1,0,10384.1,22004.9,0,0,49430
0,23,12,0,1,0,10290.1,10562.9,0,0,9221.01
0,49,12,0,1,0,10231.3,11082.1,0,0,6537.46
0,35,12,0,1,0,10188.2,9309.68,0,0,11821.8
0,22,12,0,0,0,9992.26,15754.8,0,0,19949.3
0,47,12,0,1,0,9968.75,10523.5,0,0,11283.9
0,22,12,0,0,0,9951.12,14322.6,0,0,14777.3
0,21,13,0,0,0,9796.33,16112.9,0,0,20688.2
0,24,17,0,0,0,9796.33,16112.9,0,0,36943.2
0,20,12,0,1,0,9796.33,13427.4,0,0,10713.5
0,26,14,0,1,0,9796.33,13427.4,0,0,20688.2
0,24,13,0,1,0,9796.33,11458.1,0,0,11526.3
0,32,12,0,1,0,9796.33,11458.1,0,0,11821.8
0,20,12,0,1,0,9796.33,10204.8,0,0,29259
0,19,12,0,1,0,9796.33,9846.77,0,0,20688.2
0,21,13,0,1,0,9796.33,8593.55,0,0,28787.6
0,25,12,0,1,0,9796.33,2685.48,0,0,25121.4
0,50,12,0,1,0,9788.5,9846.77,0,0,13299.5
0,27,12,0,1,0,9698.37,11279,0,0,14038.4
0,23,13,0,1,0,9698.37,8593.55,0,0,23643.6
0,26,12,0,1,0,9561.22,0,0,1,13299.5
0,21,12,0,1,0,9496.57,8772.58,0,0,10512.5
0,23,12,0,0,0,9404.48,11834,0,0,16846.1
0,35,12,0,1,0,9404.48,9313.26,0,0,11821.8
0,34,12,0,1,0,9404.48,9166.45,0,0,23475.2
0,23,12,0,1,0,9404.48,9130.65,0,0,11821.8
0,24,17,0,1,0,9404.48,5370.97,0,0,22904.8
0,20,13,0,0,0,9404.48,0,0,1,8275.27
0,24,12,0,1,0,9371.17,2864.52,0,0,2216.59
0,46,12,0,1,0,9284.97,8504.03,0,0,10376.6
0,19,12,0,1,0,9208.55,5550,0,0,11526.3
0,31,17,0,1,0,9012.63,29465.1,0,0,39817.3
0,21,12,0,1,0,8867.64,14995.7,0,0,17732.7
0,23,12,0,1,0,8840.21,7161.29,0,0,10416.5
0,27,12,0,1,0,8816.7,44758.1,0,0,0
0,21,13,0,1,0,8816.7,17903.2,0,0,28224.6
0,25,12,0,1,0,8816.7,16112.9,0,0,26599.1
0,18,12,0,0,0,8816.7,14322.6,0,0,22165.9
0,22,12,0,1,0,8816.7,10741.9,0,0,19653.8
0,22,12,0,1,0,8816.7,9939.87,0,0,15486.6
0,21,12,0,1,0,8816.7,5729.03,0,0,18096.2
0,25,12,0,0,0,8683.47,9130.65,0,0,15811.7
0,29,12,0,1,0,8389.58,5908.06,0,0,14481.7
0,21,16,0,0,0,8228.92,22379,0,0,27337.9
0,26,12,0,1,0,8228.92,13606.5,0,0,11969.6
0,19,12,0,1,0,8054.55,9309.68,0,0,11963.7
0,29,13,0,0,0,7958.54,0,0,1,0
0,20,13,0,0,0,7837.07,17491.5,0,0,2216.59
0,42,12,0,1,0,7837.07,16112.9,0,0,15516.1
0,22,16,0,1,0,7837.07,16112.9,0,0,16255
0,27,14,0,0,0,7837.07,14322.6,0,0,16255
0,19,12,0,1,0,7837.07,12532.3,0,0,13299.5
0,23,12,0,1,0,7837.07,8951.61,0,0,12058.2
0,22,12,0,0,0,7837.07,7497.87,0,0,17732.7
0,24,12,0,0,0,7837.07,5370.97,0,0,5910.91
0,28,12,0,1,0,7837.07,4475.81,0,0,15663.9
0,33,13,0,0,0,7837.07,3580.65,0,0,16255
0,37,15,0,1,0,7837.07,179.032,0,0,11821.8
0,27,16,0,0,0,7837.07,0,0,1,0
0,22,13,0,0,0,7739.1,3759.68,0,0,16255
0,21,13,0,1,0,7688.16,12743.5,0,0,11082.9
0,21,12,0,1,0,7523.58,7934.71,0,0,0
0,26,13,0,0,0,7449.13,5729.03,0,0,9605.22
0,27,15,0,1,0,7445.21,10741.9,0,0,18471.6
0,54,12,0,1,0,7445.21,0,0,1,0
0,26,12,0,1,0,7406.03,0,0,1,2955.45
0,28,15,0,1,0,7249.29,15217.7,0,0,9161.9
0,27,16,0,1,0,7053.36,11637.1,0,0,25121.4
0,29,17,0,1,0,7053.36,7161.29,0,0,8866.36
0,21,14,0,1,0,6974.99,11407.9,0,0,17141.6
0,19,13,0,0,0,6857.43,15217.7,0,0,17732.7
0,23,16,0,1,0,6857.43,14143.5,0,0,22165.9
0,22,13,0,0,0,6857.43,6266.13,0,0,17363.3
0,30,12,0,1,0,6857.43,3222.58,0,0,3251
0,25,14,0,0,0,6857.43,1790.32,0,0,0
0,28,14,0,1,0,6739.88,7877.42,0,0,13742.9
0,21,12,0,1,0,6661.51,12532.3,0,0,25121.4
0,23,17,0,1,0,6367.62,5370.97,0,0,0
0,26,12,0,0,0,6269.65,11637.1,0,0,10344.1
0,27,14,0,1,0,6269.65,0,0,1,26008
0,20,13,0,1,0,6073.73,10025.8,0,0,27337.9
0,26,14,0,1,0,5877.8,13427.4,0,0,31032.3
0,21,16,0,1,0,5877.8,10562.9,0,0,16993.9
0,25,17,0,1,0,5877.8,10562.9,0,0,30101.3
0,24,16,0,1,0,5877.8,4833.87,0,0,33987.7
0,47,12,0,1,0,5868,9513.77,0,0,5319.82
0,36,16,0,0,0,5290.02,4833.87,0,0,5319.82
0,20,12,0,1,0,5182.26,6266.13,0,0,15244.2
0,28,12,0,1,0,5094.09,10741.9,0,0,9014.13
0,21,12,0,1,0,5094.09,6803.23,0,0,7388.63
0,25,17,0,0,0,4996.13,17414.5,0,0,5030.18
0,30,17,0,1,0,4898.17,12084.7,0,0,5172.04
0,24,16,0,0,0,4898.17,8951.61,0,0,17732.7
0,21,14,0,1,0,4898.17,7161.29,0,0,17141.6
0,23,17,0,0,0,4898.17,2148.39,0,0,33987.7
0,52,12,0,1,0,4898.17,0,0,1,0
0,20,12,0,0,0,4811.96,716.129,0,0,0
0,29,16,0,1,0,4800.2,17187.1,0,0,23643.6
0,26,17,0,1,0,4702.24,19693.5,0,0,26599.1
0,27,15,0,1,0,4702.24,0,0,1,0
0,25,16,0,1,0,4604.28,2954.03,0,0,0
0,21,14,0,1,0,4506.31,9309.68,0,0,23052.5
0,42,16,0,0,0,4398.55,17903.2,0,0,16255
0,30,17,0,1,0,4310.39,4296.77,0,0,22476.2
0,20,12,0,1,0,4310.39,0,0,1,4433.18
0,26,17,0,0,0,4173.24,11637.1,0,0,9457.45
0,22,12,0,1,0,3918.53,15396.8,0,0,39898.6
0,27,15,0,1,0,3722.61,4654.84,0,0,19210.4
0,27,12,0,1,0,3722.61,254.226,0,0,1090.56
0,29,17,0,1,0,3526.68,15217.7,0,0,24382.5
0,27,12,0,1,0,3526.68,0,0,1,5910.91
0,23,15,0,1,0,3320.96,2506.45,0,0,9974.65
0,18,12,0,1,0,3134.83,11100,0,0,20688.2
0,26,17,0,1,0,2938.9,12532.3,0,0,23643.6
0,19,14,0,0,0,2938.9,3222.58,0,0,0
0,39,12,0,1,0,2742.97,7161.29,0,0,11821.8
0,43,14,0,1,0,2645.01,0,0,1,6992.6
0,22,15,0,1,0,2547.05,17187.1,0,0,25860.2
0,19,12,0,1,0,2547.05,10741.9,0,0,0
0,22,16,0,0,0,2351.12,23274.2,0,0,25860.2
0,24,13,0,0,0,2351.12,3127.69,0,0,14777.3
0,33,12,0,1,0,2351.12,0,0,1,2770.74
0,23,13,0,1,0,2155.19,5370.97,0,0,11378.5
0,22,15,0,0,0,1967.1,2864.52,0,0,5024.27
0,27,16,0,1,0,1959.27,17545.2,0,0,21427
0,30,12,0,1,0,1959.27,1790.32,0,0,1477.73
0,21,15,0,0,0,1763.34,9667.74,0,0,4137.63
0,22,15,0,1,0,1763.34,5370.97,0,0,22165.9
0,53,16,0,1,0,1665.38,0,0,1,2955.45
0,53,13,0,1,0,1567.41,3938.71,0,0,4728.73
0,53,13,0,1,0,1567.41,3938.71,0,0,4728.73
0,21,14,0,0,0,1506.68,2685.48,0,0,11082.9
0,27,16,0,1,0,1469.45,1253.23,0,0,4363.73
0,24,17,0,1,0,1371.49,0,0,1,24825.8
0,48,16,0,1,0,1240.22,1466.27,0,0,1152.63
0,48,16,0,1,0,1240.22,1466.27,0,0,1152.63
0,19,12,0,1,0,1154.01,8593.55,0,0,26599.1
0,29,17,0,1,0,979.633,8951.61,0,0,0
0,26,15,0,0,0,979.633,1879.84,0,0,3251
0,35,15,0,1,0,979.633,537.097,0,0,0
0,22,13,0,0,0,783.707,0,0,1,2305.25
0,32,16,0,1,0,577.984,6910.65,0,0,18609
0,44,12,0,1,0,0,71612.9,1,0,81275
0,32,17,0,1,0,0,46548.4,1,0,39898.6
0,43,17,0,1,0,0,42251.6,1,0,41376.3
0,30,14,0,1,0,0,32225.8,1,0,22165.9
0,37,14,0,1,0,0,32225.8,1,0,0
0,39,12,0,1,0,0,28645.2,1,0,31032.3
0,29,16,0,1,0,0,26854.8,1,0,23643.6
0,35,12,0,1,0,0,26138.7,1,0,29554.5
0,31,13,0,1,0,0,25959.7,1,0,39898.6
0,29,17,0,1,0,0,25959.7,1,0,36898.8
0,53,15,0,1,0,0,24169.4,1,0,28076.8
0,22,16,0,0,0,0,22558.1,1,0,32510
0,52,12,0,1,0,0,21483.9,1,0,22165.9
0,31,12,0,1,0,0,21483.9,1,0,20688.2
0,29,15,0,0,0,0,21483.9,1,0,22313.7
0,43,17,0,1,0,0,21161.6,1,0,29554.5
0,35,16,0,1,0,0,19693.5,1,0,17732.7
0,47,14,0,1,0,0,17903.2,1,0,22165.9
0,34,12,0,1,0,0,17903.2,1,0,63542.2
0,34,12,0,1,0,0,17903.2,1,0,63542.2
0,31,12,0,1,0,0,17903.2,1,0,0
0,45,17,0,1,0,0,16112.9,1,0,17732.7
0,45,17,0,1,0,0,16112.9,1,0,17732.7
0,45,17,0,1,0,0,16112.9,1,0,17732.7
0,27,13,0,1,0,0,16112.9,1,0,29554.5
0,36,12,0,1,0,0,10741.9,1,0,0
0,28,16,0,1,0,0,8951.61,1,0,36943.2
0,27,12,0,1,0,0,8235.48,1,0,20688.2
0,18,12,0,1,0,0,8056.45,1,0,19210.4
0,20,12,0,1,0,0,7161.29,1,0,0
0,55,12,0,1,0,0,6266.13,1,0,10344.1
0,27,17,0,0,0,0,6087.1,1,0,7388.63
0,25,12,0,1,0,0,5729.03,1,0,26599.1
0,27,16,0,1,0,0,4833.87,1,0,0
0,23,14,0,0,0,0,3401.61,1,0,5319.82
0,21,15,0,0,0,0,3222.58,1,0,14777.3
0,23,16,0,1,0,0,1521.77,1,0,0
0,21,13,0,0,0,0,692.855,1,0,2659.91
0,26,12,0,1,0,0,71.6129,1,0,0
0,21,14,0,0,0,0,71.6129,1,0,3657.37
0,50,12,0,1,0,0,0,1,1,0
0,50,14,0,1,0,0,0,1,1,0
0,34,12,0,1,0,0,0,1,1,0
0,54,13,0,1,0,0,0,1,1,0
0,54,13,0,1,0,0,0,1,1,0
0,55,14,0,1,0,0,0,1,1,0
0,39,12,0,1,0,0,0,1,1,0
0,51,12,0,1,0,0,0,1,1,0
0,27,17,0,1,0,0,0,1,1,0
0,37,13,0,1,0,0,0,1,1,0
0,38,12,0,1,0,0,0,1,1,0
0,54,12,0,1,0,0,0,1,1,0
0,44,12,0,1,0,0,0,1,1,0
0,48,17,0,1,0,0,0,1,1,0
0,54,16,0,1,0,0,0,1,1,0
0,37,12,0,1,0,0,0,1,1,0
0,54,12,0,1,0,0,0,1,1,0
0,43,17,0,1,0,0,0,1,1,36943.2
0,26,14,0,1,0,0,0,1,1,0
0,54,12,0,1,0,0,0,1,1,0
0,54,12,0,1,0,0,0,1,1,0
0,29,14,0,1,0,0,0,1,1,0
0,54,13,0,1,0,0,0,1,1,0
0,42,13,0,1,0,0,0,1,1,0
0,42,13,0,1,0,0,0,1,1,0
0,42,13,0,1,0,0,0,1,1,0
0,41,13,0,1,0,0,0,1,1,0
0,48,16,0,1,0,0,0,1,1,0
0,48,16,0,1,0,0,0,1,1,0
0,32,12,0,1,0,0,0,1,1,0
0,39,13,0,1,0,0,0,1,1,0
0,29,16,0,1,0,0,0,1,1,8396.44
0,46,12,0,1,0,0,0,1,1,0
0,46,12,0,1,0,0,0,1,1,0
0,46,12,0,1,0,0,0,1,1,0
0,43,12,0,1,0,0,0,1,1,0
0,42,12,0,1,0,0,0,1,1,0
0,48,12,0,1,0,0,0,1,1,0
0,47,14,0,1,0,0,0,1,1,0
0,27,17,0,1,0,0,0,1,1,0
0,37,17,0,1,0,0,0,1,1,66497.7
0,35,16,0,1,0,0,0,1,1,0
0,45,12,0,1,0,0,0,1,1,22165.9
0,37,12,0,1,0,0,0,1,1,0
0,37,12,0,1,0,0,0,1,1,0
0,27,16,0,1,0,0,0,1,1,0
0,30,12,0,1,0,0,0,1,1,0
0,42,16,0,1,0,0,0,1,1,0
0,30,17,0,1,0,0,0,1,1,0
0,28,17,0,1,0,0,0,1,1,0
0,44,13,0,1,0,0,0,1,1,0
0,31,12,0,1,0,0,0,1,1,0
0,33,12,0,1,0,0,0,1,1,0
0,37,13,0,1,0,0,0,1,1,0
0,45,16,0,1,0,0,0,1,1,0
0,48,12,0,1,0,0,0,1,1,12930.1
0,50,17,0,0,0,0,0,1,1,0
0,26,14,0,0,0,0,0,1,1,0
0,41,13,0,1,0,0,0,1,1,0
0,48,12,0,1,0,0,0,1,1,0
0,27,13,0,1,0,0,0,1,1,28076.8
0,31,12,0,1,0,0,0,1,1,0
0,40,17,0,1,0,0,0,1,1,0
0,39,17,0,1,0,0,0,1,1,8866.36
0,31,14,0,1,0,0,0,1,1,0
0,34,12,0,1,0,0,0,1,1,0
0,32,16,0,1,0,0,0,1,1,0
0,26,17,0,1,0,0,0,1,1,11821.8
0,39,15,0,1,0,0,0,1,1,1921.04
0,49,12,0,1,0,0,0,1,1,13299.5
0,26,16,0,0,0,0,0,1,1,9014.13
0,53,17,0,1,0,0,0,1,1,0
0,46,12,0,0,0,0,0,1,1,0
0,44,12,0,1,0,0,0,1,1,0
0,30,17,0,0,0,0,0,1,1,0
0,21,12,0,0,0,0,0,1,1,0
0,30,16,0,1,0,0,0,1,1,0
0,52,15,0,1,0,0,0,1,1,0
0,52,12,0,1,0,0,0,1,1,0
0,55,13,0,1,0,0,0,1,1,0
0,34,16,0,1,0,0,0,1,1,11821.8
0,55,14,0,1,0,0,0,1,1,0
0,49,14,0,1,0,0,0,1,1,0
0,44,12,0,1,0,0,0,1,1,0
0,47,12,0,1,0,0,0,1,1,0
0,55,12,0,1,0,0,0,1,1,0
0,54,12,0,1,0,0,0,1,1,0
0,44,12,0,0,0,0,0,1,1,0
0,47,12,0,0,0,0,0,1,1,0
0,48,8,1,1,1,37226.1,26854.8,0,0,30569.7
0,48,8,1,1,1,37226.1,26854.8,0,0,30569.7
0,41,8,1,1,1,36691.2,32888.2,0,0,42263
0,52,8,1,1,1,35266.8,33121,0,0,44147.1
0,51,8,1,1,1,35266.8,25064.5,0,0,1182.18
0,55,2,1,1,1,33307.5,20946.8,0,0,28076.8
0,51,8,1,1,1,33299.7,25064.5,0,0,25121.4
0,55,7,1,1,1,32504.2,26854.8,0,0,31918.9
0,55,7,1,1,1,32504.2,26854.8,0,0,31918.9
0,42,5,1,1,1,31348.3,32225.8,0,0,23643.6
0,42,6,1,1,1,31348.3,28645.2,0,0,20688.2
0,51,11,1,1,1,31348.3,21483.9,0,0,26008
0,32,10,1,1,1,30930.9,35806.5,0,0,38125.3
0,19,11,1,0,1,29726,8806.6,0,0,9457.45
0,47,10,1,1,1,29389,26854.8,0,0,0
0,47,10,1,1,1,29389,26854.8,0,0,0
0,36,11,1,0,1,29389,25983,0,0,45809.5
0,37,11,1,1,1,29389,21483.9,0,0,13063.1
0,45,9,1,1,1,28863.9,26854.8,0,0,36943.2
0,46,9,1,1,1,28605.3,32225.8,0,0,41376.3
0,49,6,1,1,1,27429.7,34016.1,0,0,32510
